date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
21:56:08	23504/23504	U-----	200	untouched ('OK')	text/html	etag:%221077892231%22	http://openbook.rheinwerk-verlag.de/linux_unix_programmierung/Kap05-002.htm	/Users/luki/websites/Linux-UNIX-Programmierung/openbook.rheinwerk-verlag.de/linux_unix_programmierung/Kap05-002.html	(from http://openbook.rheinwerk-verlag.de/linux_unix_programmierung/)
21:56:08	26030/26030	U-----	200	untouched ('OK')	text/html	etag:%22138378689%22	http://openbook.rheinwerk-verlag.de/linux_unix_programmierung/Kap05-004.htm	/Users/luki/websites/Linux-UNIX-Programmierung/openbook.rheinwerk-verlag.de/linux_unix_programmierung/Kap05-004.html	(from http://openbook.rheinwerk-verlag.de/linux_unix_programmierung/)
21:56:09	99/99	---M--	200	added ('OK')	image/gif	etag:%22-1589065233%22	http://openbook.rheinwerk-verlag.de/linux_unix_programmierung/common/15x15leer.gif	/Users/luki/websites/Linux-UNIX-Programmierung/openbook.rheinwerk-verlag.de/linux_unix_programmierung/common/15x15leer.gif	(from http://openbook.rheinwerk-verlag.de/linux_unix_programmierung/Kap00a-000.htm)
21:56:10	52552/52552	U-----	200	untouched ('OK')	text/html	etag:%22741891213%22	http://openbook.rheinwerk-verlag.de/linux_unix_programmierung/Kap05-005.htm	/Users/luki/websites/Linux-UNIX-Programmierung/openbook.rheinwerk-verlag.de/linux_unix_programmierung/Kap05-005.html	(from http://openbook.rheinwerk-verlag.de/linux_unix_programmierung/)
21:56:10	37073/37073	U-----	200	untouched ('OK')	text/html	etag:%22608073161%22	http://openbook.rheinwerk-verlag.de/linux_unix_programmierung/Kap06-001.htm	/Users/luki/websites/Linux-UNIX-Programmierung/openbook.rheinwerk-verlag.de/linux_unix_programmierung/Kap06-001.html	(from http://openbook.rheinwerk-verlag.de/linux_unix_programmierung/)
21:56:10	32875/32875	U-----	200	untouched ('OK')	text/html	etag:%221212047305%22	http://openbook.rheinwerk-verlag.de/linux_unix_programmierung/Kap06-002.htm	/Users/luki/websites/Linux-UNIX-Programmierung/openbook.rheinwerk-verlag.de/linux_unix_programmierung/Kap06-002.html	(from http://openbook.rheinwerk-verlag.de/linux_unix_programmierung/)
21:56:10	25243/25243	U-----	200	untouched ('OK')	text/html	etag:%22742352207%22	http://openbook.rheinwerk-verlag.de/linux_unix_programmierung/Kap06-003.htm	/Users/luki/websites/Linux-UNIX-Programmierung/openbook.rheinwerk-verlag.de/linux_unix_programmierung/Kap06-003.html	(from http://openbook.rheinwerk-verlag.de/linux_unix_programmierung/)
21:56:11	23069/23069	U-----	200	untouched ('OK')	text/html	etag:%22-1338026549%22	http://openbook.rheinwerk-verlag.de/linux_unix_programmierung/Kap06-004.htm	/Users/luki/websites/Linux-UNIX-Programmierung/openbook.rheinwerk-verlag.de/linux_unix_programmierung/Kap06-004.html	(from http://openbook.rheinwerk-verlag.de/linux_unix_programmierung/)
21:56:11	65368/65368	U-----	200	untouched ('OK')	text/html	etag:%2271001354%22	http://openbook.rheinwerk-verlag.de/linux_unix_programmierung/Kap07-001.htm	/Users/luki/websites/Linux-UNIX-Programmierung/openbook.rheinwerk-verlag.de/linux_unix_programmierung/Kap07-001.html	(from http://openbook.rheinwerk-verlag.de/linux_unix_programmierung/)
21:56:11	24393/24393	U-----	200	untouched ('OK')	text/html	etag:%22339701013%22	http://openbook.rheinwerk-verlag.de/linux_unix_programmierung/Kap06-005.htm	/Users/luki/websites/Linux-UNIX-Programmierung/openbook.rheinwerk-verlag.de/linux_unix_programmierung/Kap06-005.html	(from http://openbook.rheinwerk-verlag.de/linux_unix_programmierung/)
21:56:11	40644/40644	U-----	200	untouched ('OK')	text/html	etag:%22-935769010%22	http://openbook.rheinwerk-verlag.de/linux_unix_programmierung/Kap07-002.htm	/Users/luki/websites/Linux-UNIX-Programmierung/openbook.rheinwerk-verlag.de/linux_unix_programmierung/Kap07-002.html	(from http://openbook.rheinwerk-verlag.de/linux_unix_programmierung/)
